Country,From,To,Type,Pax,Price,Currency,CAT,Transferz,Dottransfers,Talixo,Suntransfers,Alexandra
Thailand,Phuket International Airport (HKT),Surat Thani Town,Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thai Mueang, Phang Nga",Standard class car,3,"€52,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thai Mueang, Phang Nga",Standard minivan 8 pax,8,"€70,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thap Lamu Pier, Phang Nga",Standard class car,3,"€52,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thap Lamu Pier, Phang Nga",Standard minivan 8 pax,8,"€70,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thap Put, Phang Nga",Standard class car,3,"€70,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thap Put, Phang Nga",Standard minivan 8 pax,8,"€90,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thep Krasatti, Phuket",Standard class car,3,"€22,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Thep Krasatti, Phuket",Standard minivan 8 pax,8,"€29,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Trang Airport (TST), Khok Lo, Mueang Trang District",Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Trang Airport (TST), Khok Lo, Mueang Trang District",Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),Trang Province,Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),Trang Province,Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),Trang Train Station,Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),Trang Train Station,Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Tubkaek Beach, Krabi",Standard class car,3,"€86,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Tubkaek Beach, Krabi",Standard minivan 8 pax,8,"€105,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Wichit, Mueang, Phuket",Business class car,3,"€106,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Wichit, Mueang, Phuket",First class car,3,"€142,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Wichit, Mueang, Phuket",Standard class car,3,"€25,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Wichit, Mueang, Phuket",Standard Minibus 9pax,9,"€32,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Yala city, Yala",Standard class car,3,"€310,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),"Yala city, Yala",Standard minivan 8 pax,8,"€340,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),,Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Phuket International Airport (HKT),,Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Anantara Bophut Koh Samui Resort,Standard class car,3,"€20,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Angthong district,Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Angthong district,Standard Minibus 9pax,9,"€58,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Angthong district,Standard minivan 6 pax,6,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bang Por,Standard class car,3,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bang Por,Standard minivan 6 pax,6,"€33,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bangrak Beach,Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bangrak Beach,Standard Minibus 9pax,9,"€58,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bangrak Beach,Standard minivan 6 pax,6,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bangrak Pier,Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bangrak Pier,Standard minivan 6 pax,6,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Big Buddha,Business class car,3,"€81,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Big Buddha,Businessvan 6 pax,6,"€73,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Big Buddha,Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Big Buddha,Standard Minibus 9pax,9,"€38,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Big Buddha,Standard minivan 6 pax,6,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bophut Beach,Business class car,3,"€81,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bophut Beach,Businessvan 6 pax,6,"€73,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bophut Beach,Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Bophut Beach,Standard minivan 6 pax,6,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Chaweng, Samui, Thailand",Business class car,3,"€105,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Chaweng, Samui, Thailand",Businessvan 6 pax,6,"€97,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Chaweng, Samui, Thailand",Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Chaweng, Samui, Thailand",Standard Minibus 9pax,9,"€38,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Choengmom beach and gardens,Business class car,3,"€96,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Choengmom beach and gardens,Businessvan 6 pax,6,"€73,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Choengmom beach and gardens,Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Choengmom beach and gardens,Standard Minibus 9pax,9,"€38,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Choengmom beach and gardens,Standard minivan 6 pax,6,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Conrad Hotel Samui,Business class car,3,"€118,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Conrad Hotel Samui,Businessvan 6 pax,6,"€109,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Conrad Hotel Samui,Standard class car,3,"€45,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Conrad Hotel Samui,Standard Minibus 9pax,9,"€65,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Conrad Hotel Samui,Standard minivan 6 pax,6,"€59,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Don Sak Pier, Surat Thani",Standard class car,3,"€204,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Don Sak Pier, Surat Thani",Standard Minibus 9pax,9,"€115,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Don Sak Pier, Surat Thani",Standard minivan 6 pax,6,"€223,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Element Boutique,Business class car,3,"€118,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Element Boutique,Businessvan 6 pax,6,"€109,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Element Boutique,Standard class car,3,"€45,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Element Boutique,Standard Minibus 9pax,9,"€65,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Element Boutique,Standard minivan 6 pax,6,"€59,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Hua Thanon, Samui",Standard class car,3,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Hua Thanon, Samui",Standard Minibus 9pax,9,"€58,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Hua Thanon, Samui",Standard minivan 6 pax,6,"€33,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Matsum (Including boat transfer) Thailand,Standard class car,3,"€95,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Matsum (Including boat transfer) Thailand,Standard Minibus 9pax,9,"€115,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Phangan (Closest Pier to Embark) Thailand,Standard class car,3,"€22,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Phangan (Closest Pier to Embark) Thailand,Standard Minibus 9pax,9,"€115,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Samui - Mae Nam Port(Surat Thani ),Standard class car,3,"€35,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Samui - Mae Nam Port(Surat Thani ),Standard minivan 7 pax,7,"€58,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Samui (Island),Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Koh Samui (Island),Standard minivan 6 pax,6,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Laem Set, Koh Samui, Surat Thani",Business class car,3,"€111,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Laem Set, Koh Samui, Surat Thani",Standard class car,3,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),"Laem Set, Koh Samui, Surat Thani",Standard minivan 6 pax,6,"€33,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lamai Thailand,Business class car,3,"€105,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lamai Thailand,Businessvan 6 pax,6,"€115,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lamai Thailand,Standard class car,3,"€26,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lamai Thailand,Standard Minibus 9pax,9,"€38,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lipa-Noi,Business class car,3,"€111,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lipa-Noi,Businessvan 6 pax,6,"€115,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lipa-Noi,Standard class car,3,"€37,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lipa-Noi,Standard Minibus 9pax,9,"€65,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Lipa-Noi,Standard minivan 6 pax,6,"€52,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Mae Nam Ko Samui Thailand,Business class car,3,"€99,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Mae Nam Ko Samui Thailand,Businessvan 6 pax,6,"€91,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Mae Nam Ko Samui Thailand,Standard class car,3,"€22,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Mae Nam Ko Samui Thailand,Standard Minibus 9pax,9,"€38,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Nathon-Lipa Thailand,Standard class car,3,"€33,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Samui Pier Thailand,Standard class car,3,"€19,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Samui Pier Thailand,Standard Minibus 9pax,9,"€38,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Taling Ngam Thailand,Business class car,3,"€118,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Taling Ngam Thailand,First class car,3,"€96,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Taling Ngam Thailand,Standard class car,3,"€37,00",EUR,,,,,,
Thailand,Samui International Airport (USM),Taling Ngam Thailand,Standard Minibus 9pax,9,"€52,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ao Luek District, Krabi",Standard class car,3,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ao Luek District, Krabi",Standard Minibus 9pax,9,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ao Nang, Krabi",Standard class car,3,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ao Nang, Krabi",Standard Minibus 9pax,9,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Chalong, Mueang, Phuket",Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Chalong, Mueang, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Choeng Thale,Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Choeng Thale,Standard minivan 8 pax,8,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Don Sak Pier, Surat Thani",Standard class car,3,"€116,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Don Sak Pier, Surat Thani",Standard Minibus 9pax,9,"€116,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Kamala beach, Phuket",Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Kamala beach, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Kao Lanta Pier Thailand,Standard class car,3,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Kao Lanta Pier Thailand,Standard Minibus 9pax,9,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Karon Beach, Phuket",Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Karon Beach, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Kata Village and Beach, Phuket",Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Kata Village and Beach, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Khao Lak, Phang Nga",Standard class car,3,"€208,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Khao Lak, Phang Nga",Standard Minibus 9pax,9,"€208,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Khao Sok National Park, Surat Thani",Standard class car,3,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Khao Sok National Park, Surat Thani",Standard Minibus 9pax,9,"€161,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ko Kaeo, Muaeng, Phuket",Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ko Kaeo, Muaeng, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Mai Khao, Maikhao Phuket",Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Mai Khao, Maikhao Phuket",Standard Minibus 9pax,9,"€175,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Pa Khlok, Phuket",Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Pa Khlok, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"PaTong, Phuket",Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"PaTong, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Phuket International Airport (HKT),Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Phuket International Airport (HKT),Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Phuket Island to delete,Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Phuket Island to delete,Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Phuket town,Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Phuket town,Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ratsada, Mueang, Phuket",Standard class car,3,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Ratsada, Mueang, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Rawai, Mueang, Phuket",Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Rawai, Mueang, Phuket",Standard minivan 8 pax,8,"€217,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Sakhu, Phuket",Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Sakhu, Phuket",Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Surat Thani district,Standard class car,3,"€43,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),Surat Thani district,Standard Minibus 9pax,9,"€43,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Wichit, Mueang, Phuket",Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Surat Thani Airport (URT),"Wichit, Mueang, Phuket",Standard Minibus 9pax,9,"€217,00",EUR,,,,,,
Thailand,Trang Airport (TST),"Kamala beach, Phuket",Standard class car,3,"€165,00",EUR,,,,,,
Thailand,Trang Airport (TST),"Kamala beach, Phuket",Standard minivan 8 pax,8,"€185,00",EUR,,,,,,
Thailand,Trang Airport (TST),Phuket International Airport (HKT),Standard class car,3,"€155,00",EUR,,,,,,
Thailand,Trang Airport (TST),Phuket International Airport (HKT),Standard minivan 8 pax,8,"€175,00",EUR,,,,,,
Thailand,Trang Airport (TST),Phuket Island to delete,Standard class car,3,"€165,00",EUR,,,,,,
Thailand,Trang Airport (TST),Phuket Island to delete,Standard minivan 8 pax,8,"€185,00",EUR,,,,,,
Thailand,Trang Airport (TST),"Railay, Krabi",Standard minivan 7 pax,7,"€438,00",EUR,,,,,,
Thailand,Trang Airport (TST),"Sakhu, Phuket",Standard class car,3,"€165,00",EUR,,,,,,
Thailand,Trang Airport (TST),"Sakhu, Phuket",Standard minivan 8 pax,8,"€185,00",EUR,,,,,,
Thailand,Trang Airport (TST),"Wichit, Mueang, Phuket",Standard class car,3,"€165,00",EUR,,,,,,
Thailand,Trang Airport (TST),"Wichit, Mueang, Phuket",Standard minivan 8 pax,8,"€185,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Adrasan,Businessvan 5 pax,5,"€149,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Adrasan,Standard class car,3,"€95,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Adrasan,Standard Minibus 13pax,13,"€115,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Adrasan,Standard MPV,5,"€95,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Aksu (Antalya),Businessvan 5 pax,5,"€35,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Aksu (Antalya),Standard class car,3,"€35,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Aksu (Antalya),Standard Minibus 13pax,13,"€50,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alanya,Businessvan 5 pax,5,"€158,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alanya,Standard class car,3,"€115,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alanya,Standard Minibus 13pax,13,"€134,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alanya,Standard minivan 6 pax,6,"€115,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alanya,Standard MPV,5,"€115,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alara,Standard class car,3,"€90,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alara,Standard minivan 6 pax,6,"€90,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Alara,Standard MPV,5,"€90,00",EUR,,,,,,
Turkey,Antalya Airport (AYT),Antalya city centre district,Businessvan 5 pax,5,"€40,00",EUR,,,,,,
