"From";"To";"Price";"Lux";"MV 8 pax";"Sprinter";"SUV";"Electric Standard";"Saloon";"Estate";"Executive";"MPV";"MV 6 pax";"MV 7 pax";"Businessvan 5 pax";"Businessvan 6 pax";"Standard Minibus 13pax";"Standard Minibus 9pax";"Minibus 19 pax";"Coach 30 pax";"Coach 45pax"
"Helsinki Vantaa airport (HEL)";"Kuopio";"455";"0";"0";"0";"0";"0";"455";"0";"570";"0";"580";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Lahti";"150";"0";"0";"0";"0";"0";"150";"0";"190";"0";"200";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Lappeenranta";"270";"0";"0";"0";"0";"0";"270";"0";"320";"0";"330";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Mikkeli";"270";"0";"0";"0";"0";"0";"270";"0";"320";"0";"330";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Oulu";"690";"0";"0";"0";"0";"0";"690";"0";"760";"0";"770";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Pori";"270";"0";"0";"0";"0";"0";"270";"0";"320";"0";"330";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Port of Helsinki";"38";"0";"0";"0";"0";"0";"38";"0";"60";"0";"78";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Porvoo";"70";"0";"0";"0";"0";"0";"90";"0";"100";"0";"100";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Rauma";"305";"0";"0";"0";"0";"0";"305";"0";"360";"0";"370";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Rovaniemi";"970";"0";"0";"0";"0";"0";"970";"0";"1100";"0";"1100";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Savonlinna";"390";"0";"0";"0";"0";"0";"390";"0";"430";"0";"440";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Seinäjoki";"400";"0";"0";"0";"0";"0";"400";"0";"450";"0";"460";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Tampere";"270";"0";"0";"0";"0";"0";"270";"0";"320";"0";"330";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Tornio/Haaparanta";"845";"0";"0";"0";"0";"0";"845";"0";"960";"0";"970";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Turku";"270";"0";"0";"0";"0";"0";"270";"0";"320";"0";"330";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Vaasa";"465";"0";"0";"0";"0";"0";"465";"0";"570";"0";"580";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Vantaa city, Finland";"38";"0";"0";"0";"0";"0";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Hetepuronpolku";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Karvonranta";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Korkalovaara";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Koskenkyla";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Lehtojärvi";"110";"0";"0";"0";"0";"0";"110";"0";"0";"0";"130";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Luosto";"325";"0";"0";"0";"0";"0";"325";"0";"0";"0";"390";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Nivavaara";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Pullinranta";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Ranua";"220";"0";"0";"0";"0";"0";"220";"0";"0";"0";"0";"260";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Rovaniemen mlk Suutarinkorva";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Rovaniemi City";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Sinettä";"110";"0";"0";"0";"0";"0";"110";"0";"0";"0";"130";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Syvasenvaar";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Tarvantie";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Tutkijantie";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Vaarala";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Vaattunki Wilderness Resort";"110";"0";"0";"0";"0";"0";"110";"0";"0";"0";"130";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Yli-Mommo";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Rovaniemi Airport (RVN)";"Ylipaa";"65";"0";"0";"0";"0";"0";"65";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Bordeaux–Mérignac Airport (BOD)";"Bordeaux";"96";"0";"0";"264";"0";"0";"96";"0";"0";"0";"131";"0";"0";"0";"0";"0";"0";"0";"0"
"Charles de Gaulle Airport (CDG)";"Disneyland";"110";"0";"0";"0";"0";"0";"110";"0";"110";"0";"0";"130";"0";"140";"0";"0";"420";"0";"0"
"Charles de Gaulle Airport (CDG)";"Paris";"60";"0";"0";"0";"0";"0";"60";"0";"95";"0";"0";"120";"0";"130";"0";"0";"390";"0";"0"
"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA";"Basel";"68";"170";"0";"430";"0";"0";"68";"0";"131";"0";"0";"0";"0";"166";"0";"0";"0";"0";"0"
"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA";"Freiburg im Breisgau";"159";"0";"0";"0";"0";"0";"159";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA";"Mulhouse";"85";"0";"0";"0";"0";"0";"85";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lyon St-Exupéry Airport (LYS)";"Lyon";"93";"0";"0";"0";"0";"96";"93";"0";"110";"0";"140";"0";"0";"160";"0";"0";"0";"0";"0"
"Marseille Provence Airport (MRS)";"Marseille";"80";"0";"0";"200";"0";"0";"80";"0";"98";"0";"95";"0";"0";"130";"0";"0";"0";"0";"0"
"Nice Côte d'Azur Airport (NCE)";"Nice";"63";"0";"0";"0";"0";"0";"63";"0";"65";"0";"78";"0";"0";"95";"0";"0";"0";"0";"0"
"Paris Beauvais Airport (BVA)";"Disneyland";"230";"0";"0";"0";"0";"0";"230";"0";"230";"0";"0";"270";"0";"280";"0";"0";"470";"0";"0"
"Paris Beauvais Airport (BVA)";"Paris";"230";"0";"0";"0";"0";"0";"230";"0";"230";"0";"0";"270";"0";"280";"0";"0";"470";"0";"0"
"Paris Orly Airport (ORY)";"Disneyland";"110";"0";"0";"0";"0";"0";"110";"0";"110";"0";"0";"130";"0";"140";"0";"0";"420";"0";"0"
"Paris Orly Airport (ORY)";"Paris";"95";"0";"0";"0";"0";"0";"95";"0";"95";"0";"0";"120";"0";"130";"0";"0";"390";"0";"0"
"Paris railway station";"Paris";"85";"0";"0";"0";"0";"0";"85";"0";"85";"0";"0";"95";"0";"120";"0";"0";"320";"0";"0"
"Paris";"Disneyland";"105";"0";"0";"0";"0";"0";"105";"0";"105";"0";"0";"110";"0";"120";"0";"0";"400";"0";"0"
"Toulouse–Blagnac Airport (TLS)";"Toulouse";"72";"0";"0";"160";"0";"0";"72";"0";"0";"0";"79";"0";"0";"0";"0";"0";"0";"0";"0"
"Alexander Kartveli Batumi Airport (BUS)";"Batumi";"18";"115";"0";"55";"0";"0";"18";"0";"35";"0";"0";"42";"0";"100";"0";"0";"0";"0";"0"
"Alexander Kartveli Batumi Airport (BUS)";"Shekvetili";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"0";"0";"0";"0";"0";"0";"0"
"David the Builder Kutaisi Airport (KUT)";"Kutaisi";"18";"70";"0";"80";"0";"0";"18";"0";"40";"0";"0";"35";"0";"70";"0";"0";"0";"0";"0"
"Tbilisi Shota Rustaveli Airport (TBS)";"Signagi";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"150";"0";"0";"0";"0";"0";"0";"0"
"Tbilisi Shota Rustaveli Airport (TBS)";"Tbilisi";"19";"80";"0";"70";"0";"0";"19";"0";"35";"0";"0";"32";"0";"70";"43";"0";"0";"0";"0"
"Tbilisi";"Tbilisi Shota Rustaveli Airport (TBS)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"0";"0";"0"
"Berlin Brandenburg Airport (BER)";"Berlin";"90";"260";"120";"300";"0";"0";"90";"0";"110";"0";"110";"0";"0";"120";"0";"0";"0";"0";"0"
"Cologne Bonn Airport (CGN)";"Cologne";"79";"0";"0";"0";"0";"0";"79";"0";"112";"0";"95";"0";"0";"0";"0";"0";"0";"0";"0"
"Düsseldorf Airport (DUS)";"Düsseldorf";"65";"135";"0";"145";"0";"0";"65";"0";"75";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0"
"Frankfurt am Main Airport (FRA)";"Frankfurt am Main";"65";"0";"0";"170";"0";"0";"65";"0";"0";"0";"79";"0";"0";"0";"0";"0";"0";"0";"0"
"Hamburg Airport (HAM)";"Hamburg";"96";"0";"0";"0";"0";"0";"96";"0";"124";"0";"103";"0";"0";"153";"0";"0";"0";"0";"0"
"Munich Franz Josef Strauß Airport (MUC)";"Munich";"127";"0";"0";"0";"0";"0";"127";"0";"0";"0";"137";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Amed Beach";"0";"0";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Canggu";"0";"0";"0";"0";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Jimbaran";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Kuta, Seminyak";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Lovina Beach";"0";"0";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Nusa dua";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Padang Bai";"0";"0";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Ubud";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Denpasar Ngurah Rai Airport (DPS)";"Uluwatu";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ubud";"Denpasar Ngurah Rai Airport (DPS)";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ubud";"Jimbaran";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ubud";"Kuta, Seminyak";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ubud";"Nusa dua";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ubud";"Uluwatu";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergamo Orio al Serio Airport (BGY)";"Milan";"136";"245";"0";"350";"0";"0";"136";"0";"148";"0";"150";"0";"0";"0";"0";"0";"0";"0";"0"
"Catania–Fontanarossa Airport (CTA)";"Catania";"44";"0";"0";"0";"0";"0";"44";"0";"0";"0";"53";"0";"0";"0";"0";"0";"0";"0";"0"
"Milan Linate Airport (LIN)";"Milan";"68";"150";"0";"350";"0";"0";"68";"0";"97";"0";"93";"0";"0";"120";"0";"0";"0";"0";"0"
"Milan Malpensa Airport (MXP)";"Milan";"133";"450";"0";"0";"0";"0";"133";"0";"150";"0";"150";"0";"0";"180";"0";"0";"0";"0";"0"
"Rome Fiumicino Airport (FCO)";"Rome";"65";"0";"0";"250";"0";"0";"65";"0";"90";"0";"99";"0";"0";"120";"0";"0";"0";"0";"0"
"Rome-Ciampino G. B. Pastine Airport (CIA)";"Rome";"78";"0";"0";"242";"0";"0";"78";"0";"95";"0";"99";"0";"0";"140";"0";"0";"0";"0";"0"
"Osaka Itami Airport (ITM)";"Osaka";"148";"0";"0";"0";"0";"0";"148";"0";"0";"0";"0";"172";"0";"0";"0";"231";"0";"0";"0"
"Osaka Kansai Airport (KIX)";"Kobe";"266";"0";"0";"0";"0";"0";"266";"0";"0";"0";"0";"272";"0";"0";"0";"361";"0";"0";"0"
"Osaka Kansai Airport (KIX)";"Kyoto";"266";"0";"0";"0";"0";"0";"266";"0";"0";"0";"0";"272";"0";"0";"0";"361";"0";"0";"0"
"Osaka Kansai Airport (KIX)";"Osaka";"166";"0";"0";"0";"0";"0";"166";"0";"0";"0";"0";"201";"0";"0";"0";"243";"0";"0";"0"
"Tokyo (within 23 wards)";"Disney Area, Tokyo";"172";"0";"0";"0";"0";"0";"172";"0";"0";"0";"0";"195";"0";"0";"0";"255";"0";"0";"0"
"Tokyo (within 23 wards)";"Gunma district";"656";"0";"0";"0";"0";"0";"656";"0";"0";"0";"0";"680";"0";"0";"0";"739";"0";"0";"0"
"Tokyo (within 23 wards)";"Kamakura";"385";"0";"0";"0";"0";"0";"385";"0";"0";"0";"0";"408";"0";"0";"0";"444";"0";"0";"0"
"Tokyo (within 23 wards)";"Karuizawa";"786";"0";"0";"0";"0";"0";"786";"0";"0";"0";"0";"810";"0";"0";"0";"845";"0";"0";"0"
"Tokyo (within 23 wards)";"Mount Fuji, Hakone";"574";"0";"0";"0";"0";"0";"574";"0";"0";"0";"0";"597";"0";"0";"0";"680";"0";"0";"0"
"Tokyo (within 23 wards)";"Tokyo Haneda Airport (HND)";"117";"0";"0";"0";"0";"0";"117";"0";"0";"0";"142";"0";"0";"0";"0";"148";"0";"0";"0"
"Tokyo (within 23 wards)";"Tokyo Narita Airport (NRT)";"166";"0";"0";"0";"0";"0";"166";"0";"0";"0";"0";"340";"0";"0";"0";"255";"0";"0";"0"
"Tokyo (within 23 wards)";"Yokohama port";"184";"0";"0";"0";"0";"0";"184";"0";"0";"0";"0";"207";"0";"0";"0";"255";"0";"0";"0"
"Tokyo Haneda Airport (HND)";"Disney Area, Tokyo";"172";"0";"0";"0";"0";"0";"172";"0";"0";"0";"0";"195";"0";"0";"0";"255";"0";"0";"0"
"Tokyo Haneda Airport (HND)";"Gunma district";"656";"0";"0";"0";"0";"0";"656";"0";"0";"0";"0";"680";"0";"0";"0";"739";"0";"0";"0"
"Tokyo Haneda Airport (HND)";"Kamakura";"385";"0";"0";"0";"0";"0";"385";"0";"0";"0";"0";"408";"0";"0";"0";"444";"0";"0";"0"
"Tokyo Haneda Airport (HND)";"Karuizawa";"786";"0";"0";"0";"0";"0";"786";"0";"0";"0";"0";"810";"0";"0";"0";"845";"0";"0";"0"
"Tokyo Haneda Airport (HND)";"Mount Fuji, Hakone";"574";"0";"0";"0";"0";"0";"574";"0";"0";"0";"0";"597";"0";"0";"0";"680";"0";"0";"0"
"Tokyo Haneda Airport (HND)";"Tokyo (within 23 wards)";"117";"0";"0";"0";"0";"0";"117";"0";"0";"0";"142";"149";"0";"0";"0";"148";"0";"0";"0"
"Tokyo Haneda Airport (HND)";"Yokohama port";"184";"0";"0";"0";"0";"0";"184";"0";"0";"0";"0";"207";"0";"0";"0";"255";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Disney Area, Tokyo";"231";"0";"0";"0";"0";"0";"231";"0";"0";"0";"0";"255";"0";"0";"0";"290";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Gunma district";"798";"0";"0";"0";"0";"0";"798";"0";"0";"0";"0";"822";"0";"0";"0";"845";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Kamakura";"562";"0";"0";"0";"0";"0";"562";"0";"0";"0";"0";"550";"0";"0";"0";"585";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Karuizawa";"845";"0";"0";"0";"0";"0";"845";"0";"0";"0";"0";"869";"0";"0";"0";"905";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Mount Fuji, Hakone";"479";"0";"0";"0";"0";"0";"479";"0";"0";"0";"0";"497";"0";"0";"0";"574";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Tokyo (within 23 wards)";"166";"0";"0";"0";"0";"0";"166";"0";"0";"0";"0";"340";"0";"0";"0";"255";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Yokohama City";"325";"0";"0";"0";"0";"0";"325";"0";"0";"0";"0";"367";"0";"0";"0";"390";"0";"0";"0"
"Tokyo Narita Airport (NRT)";"Yokohama port";"349";"0";"0";"0";"0";"0";"349";"0";"0";"0";"0";"373";"0";"0";"0";"467";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Ajloun";"70";"0";"0";"0";"0";"0";"70";"0";"80";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Amman";"54";"0";"0";"0";"0";"0";"54";"0";"80";"0";"87";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Aqaba";"254";"0";"0";"0";"0";"0";"254";"0";"254";"0";"288";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Dana";"175";"0";"0";"0";"0";"0";"175";"0";"210";"0";"227";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Dead sea";"80";"0";"0";"0";"0";"0";"80";"0";"97";"0";"97";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Ibrid";"106";"0";"0";"0";"0";"0";"106";"0";"123";"0";"123";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Jerash";"71";"0";"0";"0";"0";"0";"71";"0";"80";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Karak";"71";"0";"0";"0";"0";"0";"71";"0";"97";"0";"97";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"King Hussain Bridge";"87";"0";"0";"0";"0";"0";"87";"0";"105";"0";"113";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Maan";"175";"0";"0";"0";"0";"0";"175";"0";"210";"0";"228";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Madaba";"61";"0";"0";"0";"0";"0";"61";"0";"71";"0";"71";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Mafraq";"71";"0";"0";"0";"0";"0";"71";"0";"89";"0";"89";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Petra";"219";"0";"0";"0";"0";"0";"219";"0";"245";"0";"262";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Salt city";"45";"0";"0";"0";"0";"0";"45";"0";"61";"0";"61";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Sheikh Hussein Bridge";"132";"0";"0";"0";"0";"0";"132";"0";"148";"0";"167";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Wadi Rum";"210";"0";"0";"0";"0";"0";"210";"0";"245";"0";"262";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Civil Airport (Marka) (ADJ)";"Zarqa area";"59";"0";"0";"0";"0";"0";"59";"0";"80";"0";"87";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Ajloun";"70";"0";"0";"0";"0";"0";"70";"0";"80";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Amman";"54";"0";"0";"0";"0";"0";"60";"0";"80";"0";"87";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Aqaba";"254";"0";"0";"0";"0";"0";"254";"0";"254";"0";"288";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Dana";"175";"0";"0";"0";"0";"0";"175";"0";"210";"0";"227";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Dead sea";"80";"0";"0";"0";"0";"0";"80";"0";"97";"0";"97";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Ibrid";"106";"0";"0";"0";"0";"0";"106";"0";"123";"0";"123";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Jerash";"71";"0";"0";"0";"0";"0";"71";"0";"80";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Karak";"71";"0";"0";"0";"0";"0";"71";"0";"97";"0";"97";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"King Hussain Bridge";"87";"0";"0";"0";"0";"0";"87";"0";"105";"0";"113";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Maan";"175";"0";"0";"0";"0";"0";"175";"0";"210";"0";"228";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Madaba";"61";"0";"0";"0";"0";"0";"61";"0";"71";"0";"71";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Mafraq";"71";"0";"0";"0";"0";"0";"71";"0";"89";"0";"89";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Petra";"219";"0";"0";"0";"0";"0";"219";"0";"245";"0";"262";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Salt city";"45";"0";"0";"0";"0";"0";"45";"0";"61";"0";"61";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Sheikh Hussein Bridge";"132";"0";"0";"0";"0";"0";"132";"0";"148";"0";"167";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Wadi Rum";"210";"0";"0";"0";"0";"0";"210";"0";"245";"0";"262";"0";"0";"0";"0";"0";"0";"0";"0"
"Amman Queen Alia Airport (AMM)";"Zarqa area";"59";"0";"0";"0";"0";"0";"59";"0";"80";"0";"87";"0";"0";"0";"0";"0";"0";"0";"0"
"Almaty International Airport (ALA)";"Almaty";"20";"0";"0";"0";"0";"0";"20";"0";"45";"0";"0";"40";"0";"0";"0";"0";"0";"0";"0"
"Nur-Sultan Nursultan Nazarbayev Airport (NQZ)";"Nur-Sultan (Astana)";"20";"60";"0";"40";"0";"0";"20";"0";"30";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0"
"Bishkek Manas Airport (FRU)";"Bishkek";"27";"0";"0";"0";"0";"0";"27";"0";"0";"0";"0";"55";"0";"0";"0";"0";"0";"0";"0"
"Riga airport (RIX)";"Riga";"30";"150";"0";"110";"0";"0";"30";"0";"45";"45";"45";"0";"0";"0";"0";"0";"0";"0";"0"
"Kaunas Airport (KUN)";"Kaunas";"30";"0";"0";"0";"0";"0";"30";"0";"0";"40";"40";"0";"0";"0";"0";"0";"0";"0";"0"
"Palanga airport (PLQ)";"Palanga";"45";"0";"0";"0";"0";"0";"45";"0";"0";"0";"0";"60";"0";"0";"0";"0";"0";"0";"0"
