"rowId","country","routeFrom","routeTo","vehicleType","pax","price","currency","source","notes"
"cmm3d3nz5004qk8ppl0lwciec","Cyprus","Paphos Airport (PFO)","Chlorakas","Standard class car","3","48","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004xk8ppq9gy9kd2","Cyprus","Paphos Airport (PFO)","Gioliu","Standard class car","3","72","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004wk8pp3lo1yrus","Cyprus","Paphos Airport (PFO)","Katikas","Standard class car","3","72","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004uk8ppfu7rlesr","Cyprus","Paphos Airport (PFO)","Kouklia","Standard class car","3","48","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50052k8ppxbrbxy9x","Cyprus","Paphos Airport (PFO)","Larnaca","Standard class car","3","168","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50050k8ppq73dkmcw","Cyprus","Paphos Airport (PFO)","Limassol","Standard class car","3","96","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50051k8pphi0kerte","Cyprus","Paphos Airport (PFO)","Nicosia","Standard class car","3","216","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004vk8pp7jjwhsye","Cyprus","Paphos Airport (PFO)","Pano Ardes","Standard class car","3","78","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004ok8ppbj7ixzr8","Cyprus","Paphos Airport (PFO)","Paphos","Standard class car","3","42","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50054k8pp0eo3m3m0","Cyprus","Paphos Airport (PFO)","Paralimni","Standard class car","3","264","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004rk8ppur4ieu37","Cyprus","Paphos Airport (PFO)","Pegeia","Standard class car","3","72","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004tk8pphpu3hbwc","Cyprus","Paphos Airport (PFO)","Pissouri","Standard class car","3","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004yk8ppmcy8pxi9","Cyprus","Paphos Airport (PFO)","Polis","Standard class car","3","96","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004zk8pptr168plp","Cyprus","Paphos Airport (PFO)","Pomos","Standard class car","3","120","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50055k8pp8m1slikr","Cyprus","Paphos Airport (PFO)","Protaras","Standard class car","3","264","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004pk8ppetwog5jn","Cyprus","Paphos Airport (PFO)","Tala","Standard class car","3","48","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004sk8ppkkc2ktq0","Cyprus","Paphos Airport (PFO)","Tsada","Standard class car","3","54","EUR","base_price_xlsx","pax:3"
"cmosfia7c0001v8x7ldylt0hc","Denmark","Aarhus Airport (AAR)","Aarhus outside city center","Standard class car","","140","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmm3d3nz50056k8ppyu2485da","Denmark","Aarhus airport (AAR)","Aarhus","Standard class car","","120","EUR","base_price_xlsx","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmm3d3nz50057k8ppkz1804o4","Denmark","Aarhus airport (AAR)","Aarhus","Standard minivan 6 pax","6","170","EUR","base_price_xlsx","pax:6"
"cmosfia7u0003v8x7ce45x4ys","Denmark","Billund Airport (BLL)","Aarhus city","Standard class car","","230","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmosfia8r0007v8x7e0y1t1bt","Denmark","Billund Airport (BLL)","Horsens","Standard class car","","200","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmosfia8b0005v8x72fpr7a38","Denmark","Billund Airport (BLL)","Silkeborg","Standard class car","","200","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmm3d3nz50058k8ppw2nwczp3","Denmark","Copenhagen Cruise Port","Copenhagen","Business class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50059k8ppcty4xh91","Denmark","Copenhagen Cruise Port","Copenhagen","Businessvan 6 pax","6","168","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005ak8pppkbdk5gz","Denmark","Copenhagen Cruise Port","Copenhagen","Standard class car","3","65","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005bk8ppw5yc9mqq","Denmark","Copenhagen Cruise Port","Copenhagen","Standard minivan 7 pax","7","135","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5005ck8pphc3pov43","Denmark","Copenhagen Kastrup Airport (CPH)","Copenhagen","Business class car","3","136","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005dk8ppav0u95bs","Denmark","Copenhagen Kastrup Airport (CPH)","Copenhagen","Standard class car","3","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005ek8ppu6501h4n","Denmark","Copenhagen Kastrup Airport (CPH)","Copenhagen","Standard minivan 6 pax","6","120","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005fk8ppi90jp0kg","Denmark","Copenhagen Kastrup Airport (CPH)","Glostrup","Business class car","3","210","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005gk8ppr91s2kms","Denmark","Copenhagen Kastrup Airport (CPH)","Glostrup","Standard class car","3","148","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005hk8pputyavl96","Denmark","Copenhagen Kastrup Airport (CPH)","Glostrup","Standard minivan 6 pax","6","190","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005ik8pph9ca85xc","Denmark","Copenhagen Kastrup Airport (CPH)","Gøteborg / Göteborg / Gothenburg","Business class car","3","1105","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005jk8ppcadlkjfh","Denmark","Copenhagen Kastrup Airport (CPH)","Gøteborg / Göteborg / Gothenburg","Standard class car","3","884","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005kk8pphv9nqy1t","Denmark","Copenhagen Kastrup Airport (CPH)","Gøteborg / Göteborg / Gothenburg","Standard minivan 6 pax","6","1290","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005lk8ppe984uhnq","Denmark","Copenhagen Kastrup Airport (CPH)","Malmö / Malmo","Business class car","3","205","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005mk8ppszqnvleh","Denmark","Copenhagen Kastrup Airport (CPH)","Malmö / Malmo","Standard class car","3","190","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005nk8pp4uagyh5f","Denmark","Copenhagen Kastrup Airport (CPH)","Malmö / Malmo","Standard minivan 6 pax","6","240","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005ok8ppd4qqpbjj","Denmark","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Business class car","3","205","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005pk8ppxxmt78jy","Denmark","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Standard class car","3","190","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005qk8ppc0rplzu9","Denmark","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Standard class car","3","190","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005rk8pps0mnvppm","Denmark","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Standard minivan 6 pax","6","240","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005sk8pp22m34dga","Denmark","Copenhagen Kastrup Airport (CPH)","Roskilde","Business class car","3","210","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005tk8ppxreury9i","Denmark","Copenhagen Kastrup Airport (CPH)","Roskilde","Standard class car","3","148","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60074k8ppmjwn310s","Denmark","Copenhagen Kastrup Airport (CPH)","Roskilde","Standard minivan 6 pax","6","190","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005uk8pp4dbnd0c6","Egypt","Cairo International Airport (CAI)","6 of October","Standard class car","3","36","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005vk8ppad4asc78","Egypt","Cairo International Airport (CAI)","6 of October","Standard minivan 7 pax","7","54","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5005wk8pp1fywo05v","Egypt","Cairo International Airport (CAI)","Cairo city centre","Standard class car","3","26","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005xk8ppvtkfi5bx","Egypt","Cairo International Airport (CAI)","Cairo city centre","Standard minivan 7 pax","7","31","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5005yk8pphqdlbx7e","Egypt","Cairo International Airport (CAI)","El Alamein","Standard class car","3","158","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005zk8pp8utdeki2","Egypt","Cairo International Airport (CAI)","El Alamein","Standard minivan 7 pax","7","227","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50060k8ppnzmivb4d","Egypt","Cairo International Airport (CAI)","Giza","Standard class car","3","27","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50061k8pp038yquic","Egypt","Cairo International Airport (CAI)","Giza","Standard minivan 7 pax","7","30","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50062k8ppeeifih18","Egypt","Cairo International Airport (CAI)","Heliopolis","Standard class car","3","21","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50063k8ppdyoheg9n","Egypt","Cairo International Airport (CAI)","Heliopolis","Standard minivan 7 pax","7","30","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50064k8ppfdyy2w1z","Egypt","Cairo International Airport (CAI)","Hurghada","Standard class car","3","178","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50065k8ppbq7ojnmv","Egypt","Cairo International Airport (CAI)","Marsa Matrouh","Standard class car","3","221","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50066k8ppkxle7k6h","Egypt","Cairo International Airport (CAI)","Marsa Matrouh","Standard minivan 7 pax","7","270","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50067k8ppoh30ts4z","Egypt","Cairo International Airport (CAI)","Ras Suder","Standard class car","3","92","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50068k8pp612bps5m","Egypt","Cairo International Airport (CAI)","Ras Suder","Standard minivan 7 pax","7","108","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50069k8ppc5fgs1lq","Egypt","Cairo International Airport (CAI)","Sharm El Sheikh","Standard class car","3","243","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5006ak8ppmkwl0i6t","Egypt","Cairo International Airport (CAI)","Sharm El Sheikh","Standard minivan 7 pax","7","329","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5006bk8pphf0yrph5","Egypt","Cairo International Airport (CAI)","Suez city centre","Standard class car","3","80","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5006ck8ppdsnyfs9j","Egypt","Cairo International Airport (CAI)","Suez city centre","Standard minivan 7 pax","7","111","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5006dk8pp9tslnpz1","Egypt","Hurghada Airport (HRG)","El Gouna","Standard class car","3","17","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006ek8ppioevaxn3","Egypt","Hurghada Airport (HRG)","El Gouna","Standard minivan 7 pax","7","20","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006fk8ppxlwfks96","Egypt","Hurghada Airport (HRG)","Hurghada","Standard class car","3","15","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006gk8ppaikr80bw","Egypt","Hurghada Airport (HRG)","Hurghada","Standard minivan 7 pax","7","19","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006hk8pp8ynqndtt","Egypt","Hurghada Airport (HRG)","Makadi Bay","Standard class car","3","16","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006ik8ppo900fx2b","Egypt","Hurghada Airport (HRG)","Makadi Bay","Standard minivan 7 pax","7","20","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006jk8ppls5lyh0m","Egypt","Hurghada Airport (HRG)","Safaga","Standard class car","3","24","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006kk8ppxzk9f69b","Egypt","Hurghada Airport (HRG)","Safaga","Standard minivan 7 pax","7","27","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006lk8pp4qor25t2","Egypt","Hurghada Airport (HRG)","Soma Bay","Standard class car","3","19","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006mk8ppz40fx8nn","Egypt","Hurghada Airport (HRG)","Soma Bay","Standard minivan 7 pax","7","22","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006nk8pp0lii26hp","Egypt","Sharm el-Sheikh International Airport (SSH)","Dahab","Standard class car","3","74","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006ok8ppubyytpqb","Egypt","Sharm el-Sheikh International Airport (SSH)","Dahab","Standard minivan 7 pax","7","98","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006pk8ppf545ecsm","Egypt","Sharm el-Sheikh International Airport (SSH)","FUN&SUN FAMILY Albatros Palace","Standard minivan 8 pax","8","21","EUR","base_price_xlsx","pax:8"
"cmm3d3nz6006qk8ppfbjww6qx","Egypt","Sharm el-Sheikh International Airport (SSH)","Grand Rotana Resort","Business class car","3","80","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006rk8pptje3gn99","Egypt","Sharm el-Sheikh International Airport (SSH)","Grand Rotana Resort","Standard e-vehicle 3 pax","3","80","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006sk8ppxx2noji3","Egypt","Sharm el-Sheikh International Airport (SSH)","Nabq Bay","Standard class car","3","19","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006tk8ppl716gdkl","Egypt","Sharm el-Sheikh International Airport (SSH)","Nabq Bay","Standard minivan 7 pax","7","25","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006uk8ppey8j0hes","Egypt","Sharm el-Sheikh International Airport (SSH)","Saint Catherine","Standard class car","3","202","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006vk8pp6lgkv32l","Egypt","Sharm el-Sheikh International Airport (SSH)","Saint Catherine","Standard minivan 7 pax","7","230","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006wk8pp78asg1hp","Egypt","Sharm el-Sheikh International Airport (SSH)","Sharm El Sheikh","Standard class car","3","18","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006xk8pp033ms19q","Egypt","Sharm el-Sheikh International Airport (SSH)","Sharm El Sheikh","Standard minivan 7 pax","7","25","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006yk8ppyqw7r4o6","Egypt","Sharm el-Sheikh International Airport (SSH)","Taba","Standard class car","3","233","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006zk8ppc09h7v6j","Egypt","Sharm el-Sheikh International Airport (SSH)","Taba","Standard minivan 7 pax","7","318","EUR","base_price_xlsx","pax:7"
"cmm3d3nz60070k8pp0ylp6ic6","Estonia","Tallinn airport (TLL)","Tallinn","Business class car","3","37","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60071k8ppw55ch0ya","Estonia","Tallinn airport (TLL)","Tallinn","First class car","3","110","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60072k8ppojp7dqvg","Estonia","Tallinn airport (TLL)","Tallinn","Standard class car","3","20","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60073k8ppfshthj8r","Estonia","Tallinn airport (TLL)","Tallinn","Standard minivan 7 pax","7","37","EUR","base_price_xlsx","pax:7"
"cmm3d3nz60075k8ppmrgpllrb","Finland","Helsinki Vantaa airport (HEL)","Espoo","Business class car","3","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60076k8ppsv4g11o4","Finland","Helsinki Vantaa airport (HEL)","Espoo","Standard class car","3","45","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60077k8pp2j45yctr","Finland","Helsinki Vantaa airport (HEL)","Espoo","Standard minivan 6 pax","6","75","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007bk8pp8hb2j3th","Finland","Helsinki Vantaa airport (HEL)","Hanko","Business class car","3","220","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007ck8pp6c4xxm7d","Finland","Helsinki Vantaa airport (HEL)","Hanko","Standard class car","3","155","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007dk8pp1euvjzpt","Finland","Helsinki Vantaa airport (HEL)","Hanko","Standard minivan 6 pax","6","230","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007ek8ppsx91d5xa","Finland","Helsinki Vantaa airport (HEL)","Helsinki","Business class car","3","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007fk8pp1ju2nen7","Finland","Helsinki Vantaa airport (HEL)","Helsinki","Businessvan 6 pax","6","120","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007gk8ppcmjp563g","Finland","Helsinki Vantaa airport (HEL)","Helsinki","Coach 30 pax","30","265","EUR","base_price_xlsx","pax:30"
"cmm3d3nz6007hk8ppff92amgn","Finland","Helsinki Vantaa airport (HEL)","Helsinki","Coach 45pax","45","265","EUR","base_price_xlsx","pax:45"
"cmm3d3nz6007ik8pp3twaa73v","Finland","Helsinki Vantaa airport (HEL)","Helsinki","First class car","3","120","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007kk8ppjphgpdk4","Finland","Helsinki Vantaa airport (HEL)","Helsinki","Standard Minibus 16pax","16","190","EUR","base_price_xlsx","pax:16"
"cmm3d3nz6007jk8ppctuvr0jj","Finland","Helsinki Vantaa airport (HEL)","Helsinki","Standard class car","3","38","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007lk8ppkc0u1jrt","Finland","Helsinki Vantaa airport (HEL)","Helsinki","Standard minivan 6 pax","6","70","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007mk8ppv45nqcb3","Finland","Helsinki Vantaa airport (HEL)","Hyvinkää","Standard class car","3","72","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60078k8pp4wqn8ne0","Finland","Helsinki Vantaa airport (HEL)","Hämeenlinna","Business class car","3","150","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60079k8ppmjtqgq1t","Finland","Helsinki Vantaa airport (HEL)","Hämeenlinna","Standard class car","3","130","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007ak8pp9kpgcabn","Finland","Helsinki Vantaa airport (HEL)","Hämeenlinna","Standard minivan 6 pax","6","155","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007nk8ppq6z3jus3","Finland","Helsinki Vantaa airport (HEL)","Iisalmi","Business class car","3","650","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007ok8ppqul38kw9","Finland","Helsinki Vantaa airport (HEL)","Iisalmi","Standard class car","3","560","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007pk8ppdo4vc6av","Finland","Helsinki Vantaa airport (HEL)","Iisalmi","Standard minivan 6 pax","6","670","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007qk8ppzrhclaot","Finland","Helsinki Vantaa airport (HEL)","Imatra","Business class car","3","370","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007rk8ppbq6qt2a2","Finland","Helsinki Vantaa airport (HEL)","Imatra","Standard class car","3","300","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007sk8pplxtuuy0b","Finland","Helsinki Vantaa airport (HEL)","Imatra","Standard minivan 6 pax","6","370","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007tk8pp4kx6tziv","Finland","Helsinki Vantaa airport (HEL)","Innotelli, Helsinki, Finland","Standard class car","3","38","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007xk8ppkjgdmx08","Finland","Helsinki Vantaa airport (HEL)","Joensuu","Business class car","3","560","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007yk8pp0w77sv8y","Finland","Helsinki Vantaa airport (HEL)","Joensuu","Business class car","3","560","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60080k8ppgwnpak3x","Finland","Helsinki Vantaa airport (HEL)","Joensuu","Standard class car","3","495","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007zk8pp4vxzgn52","Finland","Helsinki Vantaa airport (HEL)","Joensuu","Standard class car","3","495","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60082k8ppzbp79yft","Finland","Helsinki Vantaa airport (HEL)","Joensuu","Standard minivan 6 pax","6","570","EUR","base_price_xlsx","pax:6"
"cmm3d3nz60081k8ppvsbfqppa","Finland","Helsinki Vantaa airport (HEL)","Joensuu","Standard minivan 6 pax","6","570","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007uk8ppdqttpr9b","Finland","Helsinki Vantaa airport (HEL)","Järvenpää","Business class car","3","55","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007vk8ppc1fjgvcu","Finland","Helsinki Vantaa airport (HEL)","Järvenpää","Standard class car","3","45","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007wk8ppij0tco0j","Finland","Helsinki Vantaa airport (HEL)","Järvenpää","Standard minivan 6 pax","6","65","EUR","base_price_xlsx","pax:6"
"cmm3d3nz60083k8pphrfrocbc","Finland","Helsinki Vantaa airport (HEL)","Kaitaa / Soukka / Matinkyla / Olari / Latokaski","Business class car","3","70","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60084k8pp37yjetd8","Finland","Helsinki Vantaa airport (HEL)","Kaitaa / Soukka / Matinkyla / Olari / Latokaski","Standard class car","3","45","EUR","base_price_xlsx","pax:3"
"cmm3d3nz70085k8pp4vw8dy0f","Finland","Helsinki Vantaa airport (HEL)","Kaitaa / Soukka / Matinkyla / Olari / Latokaski","Standard minivan 6 pax","6","75","EUR","base_price_xlsx","pax:6"
"cmm3d3nz70086k8ppgxh4uo5z","Finland","Helsinki Vantaa airport (HEL)","Kaivonkatsojantie, Helsinki","Standard class car","3","38","EUR","base_price_xlsx","pax:3"
"cmm3d3nz70087k8pp9hugaftn","Finland","Helsinki Vantaa airport (HEL)","Kajaani","Business class car","3","700","EUR","base_price_xlsx","pax:3"
"cmm3d3nz70088k8pp36bsko51","Finland","Helsinki Vantaa airport (HEL)","Kajaani","Standard class car","3","630","EUR","base_price_xlsx","pax:3"
"cmm3d3nz70089k8pper8kg34e","Finland","Helsinki Vantaa airport (HEL)","Kajaani","Standard minivan 6 pax","6","710","EUR","base_price_xlsx","pax:6"
"cmm3d3nz7008ak8ppt3yp3jph","Finland","Helsinki Vantaa airport (HEL)","Kaunianen","Business class car","3","60","EUR","base_price_xlsx","pax:3"
